p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.14237528516e-07	1.54262973692e-05	3-Methylglutaconic Aciduria Type I	SMPDB	SMP00139	MUT; HSD17B10; ACADS; PCCA; ABAT; ACADM; ACAA2; ACAT1; OXCT1; HMGCS2; HMGCL; BCAT1; ALDH6A1; ACADSB; MCCC1; IVD; ALDH2; DBT; ECHS1; BCKDHB; BCKDHA; HIBCH	594; 593; 3155; 586; 1629; 3712; 34; 1892; 56922; 35; 36; 26275; 18; 3028; 10449; 4329; 5095; 4594; 217; 3158; 38; 5019	30	30
1.14237528516e-07	1.54262973692e-05	Valine, Leucine and Isoleucine Degradation	SMPDB	SMP00032	MUT; HSD17B10; ACADS; PCCA; ABAT; ACADM; ACAA2; ACAT1; OXCT1; HMGCS2; HMGCL; BCAT1; ALDH6A1; ACADSB; MCCC1; IVD; ALDH2; DBT; ECHS1; BCKDHB; BCKDHA; HIBCH	594; 593; 3155; 586; 1629; 3712; 34; 1892; 56922; 35; 36; 26275; 18; 3028; 10449; 4329; 5095; 4594; 217; 3158; 38; 5019	30	30
1.14237528516e-07	1.54262973692e-05	2-Methyl-3-Hydroxybutryl CoA Dehydrogenase Deficiency	SMPDB	SMP00137	MUT; HSD17B10; ACADS; PCCA; ABAT; ACADM; ACAA2; ACAT1; OXCT1; HMGCS2; HMGCL; BCAT1; ALDH6A1; ACADSB; MCCC1; IVD; ALDH2; DBT; ECHS1; BCKDHB; BCKDHA; HIBCH	594; 593; 3155; 586; 1629; 3712; 34; 1892; 56922; 35; 36; 26275; 18; 3028; 10449; 4329; 5095; 4594; 217; 3158; 38; 5019	30	30
1.14237528516e-07	1.54262973692e-05	Isovaleric Aciduria	SMPDB	SMP00238	MUT; HSD17B10; ACADS; PCCA; ABAT; ACADM; ACAA2; ACAT1; OXCT1; HMGCS2; HMGCL; BCAT1; ALDH6A1; ACADSB; MCCC1; IVD; ALDH2; DBT; ECHS1; BCKDHB; BCKDHA; HIBCH	594; 593; 3155; 586; 1629; 3712; 34; 1892; 56922; 35; 36; 26275; 18; 3028; 10449; 4329; 5095; 4594; 217; 3158; 38; 5019	30	30
1.14237528516e-07	1.54262973692e-05	3-Methylcrotonyl Coa Carboxylase Deficiency Type I	SMPDB	SMP00237	MUT; HSD17B10; ACADS; PCCA; ABAT; ACADM; ACAA2; ACAT1; OXCT1; HMGCS2; HMGCL; BCAT1; ALDH6A1; ACADSB; MCCC1; IVD; ALDH2; DBT; ECHS1; BCKDHB; BCKDHA; HIBCH	594; 593; 3155; 586; 1629; 3712; 34; 1892; 56922; 35; 36; 26275; 18; 3028; 10449; 4329; 5095; 4594; 217; 3158; 38; 5019	30	30
1.14237528516e-07	1.54262973692e-05	Propionic Acidemia	SMPDB	SMP00236	MUT; HSD17B10; ACADS; PCCA; ABAT; ACADM; ACAA2; ACAT1; OXCT1; HMGCS2; HMGCL; BCAT1; ALDH6A1; ACADSB; MCCC1; IVD; ALDH2; DBT; ECHS1; BCKDHB; BCKDHA; HIBCH	594; 593; 3155; 586; 1629; 3712; 34; 1892; 56922; 35; 36; 26275; 18; 3028; 10449; 4329; 5095; 4594; 217; 3158; 38; 5019	30	30
1.14237528516e-07	1.54262973692e-05	Maple Syrup Urine Disease	SMPDB	SMP00199	MUT; HSD17B10; ACADS; PCCA; ABAT; ACADM; ACAA2; ACAT1; OXCT1; HMGCS2; HMGCL; BCAT1; ALDH6A1; ACADSB; MCCC1; IVD; ALDH2; DBT; ECHS1; BCKDHB; BCKDHA; HIBCH	594; 593; 3155; 586; 1629; 3712; 34; 1892; 56922; 35; 36; 26275; 18; 3028; 10449; 4329; 5095; 4594; 217; 3158; 38; 5019	30	30
1.14237528516e-07	1.54262973692e-05	3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency	SMPDB	SMP00138	MUT; HSD17B10; ACADS; PCCA; ABAT; ACADM; ACAA2; ACAT1; OXCT1; HMGCS2; HMGCL; BCAT1; ALDH6A1; ACADSB; MCCC1; IVD; ALDH2; DBT; ECHS1; BCKDHB; BCKDHA; HIBCH	594; 593; 3155; 586; 1629; 3712; 34; 1892; 56922; 35; 36; 26275; 18; 3028; 10449; 4329; 5095; 4594; 217; 3158; 38; 5019	30	30
1.14237528516e-07	1.54262973692e-05	Isobutyryl-coa dehydrogenase deficiency	SMPDB	SMP00523	MUT; HSD17B10; ACADS; PCCA; ABAT; ACADM; ACAA2; ACAT1; OXCT1; HMGCS2; HMGCL; BCAT1; ALDH6A1; ACADSB; MCCC1; IVD; ALDH2; DBT; ECHS1; BCKDHB; BCKDHA; HIBCH	594; 593; 3155; 586; 1629; 3712; 34; 1892; 56922; 35; 36; 26275; 18; 3028; 10449; 4329; 5095; 4594; 217; 3158; 38; 5019	30	30
1.14237528516e-07	1.54262973692e-05	3-hydroxyisobutyric aciduria	SMPDB	SMP00522	MUT; HSD17B10; ACADS; PCCA; ABAT; ACADM; ACAA2; ACAT1; OXCT1; HMGCS2; HMGCL; BCAT1; ALDH6A1; ACADSB; MCCC1; IVD; ALDH2; DBT; ECHS1; BCKDHB; BCKDHA; HIBCH	594; 593; 3155; 586; 1629; 3712; 34; 1892; 56922; 35; 36; 26275; 18; 3028; 10449; 4329; 5095; 4594; 217; 3158; 38; 5019	30	30
1.14237528516e-07	1.54262973692e-05	3-hydroxyisobutyric acid dehydrogenase deficiency	SMPDB	SMP00521	MUT; HSD17B10; ACADS; PCCA; ABAT; ACADM; ACAA2; ACAT1; OXCT1; HMGCS2; HMGCL; BCAT1; ALDH6A1; ACADSB; MCCC1; IVD; ALDH2; DBT; ECHS1; BCKDHB; BCKDHA; HIBCH	594; 593; 3155; 586; 1629; 3712; 34; 1892; 56922; 35; 36; 26275; 18; 3028; 10449; 4329; 5095; 4594; 217; 3158; 38; 5019	30	30
1.14237528516e-07	1.54262973692e-05	Isovaleric acidemia	SMPDB	SMP00524	MUT; HSD17B10; ACADS; PCCA; ABAT; ACADM; ACAA2; ACAT1; OXCT1; HMGCS2; HMGCL; BCAT1; ALDH6A1; ACADSB; MCCC1; IVD; ALDH2; DBT; ECHS1; BCKDHB; BCKDHA; HIBCH	594; 593; 3155; 586; 1629; 3712; 34; 1892; 56922; 35; 36; 26275; 18; 3028; 10449; 4329; 5095; 4594; 217; 3158; 38; 5019	30	30
1.14237528516e-07	1.54262973692e-05	Methylmalonate Semialdehyde Dehydrogenase Deficiency	SMPDB	SMP00384	MUT; HSD17B10; ACADS; PCCA; ABAT; ACADM; ACAA2; ACAT1; OXCT1; HMGCS2; HMGCL; BCAT1; ALDH6A1; ACADSB; MCCC1; IVD; ALDH2; DBT; ECHS1; BCKDHB; BCKDHA; HIBCH	594; 593; 3155; 586; 1629; 3712; 34; 1892; 56922; 35; 36; 26275; 18; 3028; 10449; 4329; 5095; 4594; 217; 3158; 38; 5019	30	30
1.14237528516e-07	1.54262973692e-05	Methylmalonic Aciduria	SMPDB	SMP00200	MUT; HSD17B10; ACADS; PCCA; ABAT; ACADM; ACAA2; ACAT1; OXCT1; HMGCS2; HMGCL; BCAT1; ALDH6A1; ACADSB; MCCC1; IVD; ALDH2; DBT; ECHS1; BCKDHB; BCKDHA; HIBCH	594; 593; 3155; 586; 1629; 3712; 34; 1892; 56922; 35; 36; 26275; 18; 3028; 10449; 4329; 5095; 4594; 217; 3158; 38; 5019	30	30
1.14237528516e-07	1.54262973692e-05	3-Methylglutaconic Aciduria Type IV	SMPDB	SMP00141	MUT; HSD17B10; ACADS; PCCA; ABAT; ACADM; ACAA2; ACAT1; OXCT1; HMGCS2; HMGCL; BCAT1; ALDH6A1; ACADSB; MCCC1; IVD; ALDH2; DBT; ECHS1; BCKDHB; BCKDHA; HIBCH	594; 593; 3155; 586; 1629; 3712; 34; 1892; 56922; 35; 36; 26275; 18; 3028; 10449; 4329; 5095; 4594; 217; 3158; 38; 5019	30	30
1.14237528516e-07	1.54262973692e-05	3-Methylglutaconic Aciduria Type III	SMPDB	SMP00140	MUT; HSD17B10; ACADS; PCCA; ABAT; ACADM; ACAA2; ACAT1; OXCT1; HMGCS2; HMGCL; BCAT1; ALDH6A1; ACADSB; MCCC1; IVD; ALDH2; DBT; ECHS1; BCKDHB; BCKDHA; HIBCH	594; 593; 3155; 586; 1629; 3712; 34; 1892; 56922; 35; 36; 26275; 18; 3028; 10449; 4329; 5095; 4594; 217; 3158; 38; 5019	30	30
1.14237528516e-07	1.54262973692e-05	Beta-Ketothiolase Deficiency	SMPDB	SMP00173	MUT; HSD17B10; ACADS; PCCA; ABAT; ACADM; ACAA2; ACAT1; OXCT1; HMGCS2; HMGCL; BCAT1; ALDH6A1; ACADSB; MCCC1; IVD; ALDH2; DBT; ECHS1; BCKDHB; BCKDHA; HIBCH	594; 593; 3155; 586; 1629; 3712; 34; 1892; 56922; 35; 36; 26275; 18; 3028; 10449; 4329; 5095; 4594; 217; 3158; 38; 5019	30	30
1.28355698811e-07	1.67137456381e-05	Cell Cycle Checkpoints	Reactome	R-HSA-69620	HIST1H2BJ; CDC6; MAD2L1; RFWD2; RAD1; CLSPN; HIST1H2BN; RFC4; HIST1H4H; PKMYT1; UBE2D1; ATR; HIST2H2BE; BUB1B; RAD17; RMI1; UIMC1; HIST2H4A; YWHAZ; DNA2; CCNA2; CCNE2; FAM175A; CCNE1; PCBP4; BLM; ATRIP; YWHAH; NBN; RAD9B; WEE1; CDC7; YWHAG; YWHAE; ANAPC16; RNF8; BUB3; CDC25C; CDC25A; HIST1H2BD; MCM6; HIST1H2BF; HIST1H2BG; TP53BP1; RFC3; HIST1H2BC; CDC16; UBE2V2; MDM4; ANAPC4; ANAPC7; HIST1H2BK; CCNB2; CCNB1; EXO1; TOPBP1; HIST1H2BE; UBE2C; GTSE1; H2AFX; CDC20; SFN; CDK1; MCM4; DBF4; UBB; RAD50; CDC45; MCM3; BRE; CHEK1; MCM2	995; 80010; 84126; 983; 85236; 8349; 898; 3017; 8370; 7158; 8343; 9577; 890; 51512; 9134; 4085; 4175; 7532; 3014; 9133; 4194; 51434; 7336; 993; 8339; 2810; 8318; 119504; 4683; 1763; 9088; 64326; 10926; 5810; 29945; 8317; 7321; 8341; 63967; 8881; 5884; 991; 4173; 8344; 9156; 10111; 9184; 641; 7314; 11073; 84142; 545; 7531; 51720; 1111; 7465; 9025; 8365; 5983; 7534; 891; 11065; 990; 8970; 4171; 701; 5984; 4172; 8347; 7533; 57060; 144715	158	157
2.09376639162e-07	2.63236974615e-05	Cell Cycle, Mitotic	Reactome	R-HSA-69278	DYNLL1; BUB1B; PLK1; HIST1H4H; PKMYT1; AKT1; AKT2; KIF2A; LEMD2; KIF2C; CDC45; TPX2; ANAPC16; ALMS1; HSP90AB1; CSNK1D; PRIM2; WEE1; CDKN2B; CDKN2C; CENPM; CENPL; CENPK; CENPJ; RFC1; NUF2; PPP2R2D; CENPE; CDCA5; PPP2R2A; CENPA; RAE1; NUPL2; CSNK2A2; CENPP; LIN9; FKBPL; GTSE1; H2AFX; AKAP9; KIF23; DBF4; UBB; NCAPH; NCAPG; NUP205; CCND2; GORASP2; UBE2D1; GMNN; FEN1; PHLDA1; POLE2; CDC16; CCNE2; CCNE1; HAUS3; FBXL18; NINL; HMMR; BUB1; CEP72; BUB3; CDC25C; CDC25A; CDK11A; NCAPD2; HIST1H2BD; HIST1H2BE; HIST1H2BF; HIST1H2BG; HIST2H3C; HIST1H2BC; ZWILCH; HIST1H2BN; ANAPC4; ANAPC7; HIST1H2BK; GINS1; GINS4; UBE2C; CDC20; SPC25; NUP155; FGFR1OP; PPP2R5B; ERCC6L; NUP133; CDT1; KNTC1; LIN37; HIST1H3E; DSN1; RFC3; CKS1B; PRKAR2B; FOXM1; DCTN2; NDC80; HIST1H3H; CDC6; CDC7; CEP164; SKP1; SMC2; MASTL; SMC4; HIST1H2BJ; ZWINT; PTTG1; HIST2H2AA3; CEP250; E2F5; TPR; PMF1; CDK1; CDK6; CDK7; CDK5RAP2; HSP90AA1; TUBGCP5; KIF20A; POLA2; POLA1; MAD2L1; HIST1H2AK; BIRC5; RAB2A; ITGB3BP; CDKN2A; HIST2H2BE; HIST1H2AE; MYBL2; HIST1H2AC; HIST2H4A; DNA2; LPIN2; ESCO2; BLZF1; CENPH; NUDC; SKA1; AURKA; AURKB; CENPF; CDCA8; YWHAG; YWHAE; RAD21; PRKCA; NUP93; CCNA2; KIF18A; MCM6; MCM4; MCM3; MCM2; HIST1H3D; DYNC1H1; NEK2; LMNA; CCNB2; CCNB1; E2F4; E2F3; E2F2; E2F1; AHCTF1; BTRC; RFC4; NUP37; TUBG1; CKAP5	207; 5578; 3017; 1869; 55835; 728642; 4085; 3014; 9493; 4000; 9133; 9735; 22981; 993; 79441; 80028; 10051; 2305; 208; 4171; 55746; 1763; 8353; 23165; 8341; 8480; 79980; 5520; 286826; 8881; 4751; 79019; 84296; 1058; 1459; 10926; 1871; 11190; 8365; 10540; 891; 126961; 990; 701; 10592; 4172; 63943; 3161; 8945; 995; 55143; 9663; 10726; 898; 5577; 1063; 8343; 51512; 3326; 9793; 1453; 7321; 22974; 9232; 51434; 6790; 401541; 119504; 84930; 83540; 3796; 54821; 55957; 5862; 1030; 8344; 22897; 8337; 5558; 7840; 3320; 1874; 55844; 7283; 9918; 1778; 8970; 8334; 51053; 894; 220134; 9212; 8349; 25909; 23649; 91687; 64151; 81620; 11116; 55055; 8548; 983; 8339; 23397; 81930; 55755; 11097; 8318; 10112; 8655; 9688; 8370; 10142; 11243; 991; 4173; 64105; 9184; 7314; 1022; 1029; 8351; 10403; 699; 7531; 4605; 1163; 7465; 1031; 26003; 9088; 64946; 23421; 85236; 1870; 157570; 8330; 57405; 890; 11130; 9631; 5981; 9134; 4175; 7532; 221496; 8357; 5885; 7175; 79023; 332; 1062; 9837; 55722; 5347; 5422; 114791; 29945; 1875; 8317; 11004; 3012; 6500; 1021; 5983; 113130; 11065; 2237; 5984; 8347; 22822; 5427; 5526	468	466
3.39470874932e-07	4.12570270001e-05	Saturated fatty acids beta-oxidation	EHMN	Saturated fatty acids beta-oxidation	DBI; ACAT1; HSD17B10; ACADS; SLC25A20; ACAA2; ACOX2; EHHADH; ACOX1; BAAT; PECR; HADHB; ACAA1; ACADSB; ECHS1; HADH; ACADL; ACADM; GCDH	3028; 8309; 2639; 33; 3032; 30; 55825; 570; 36; 788; 35; 10449; 1622; 34; 38; 3033; 1892; 51; 1962	25	25
3.53457964399e-07	4.15712173613e-05	Tryptophan degradation	INOH	None	CYP2J2; HSD17B10; IDO1; INMT; KMO; AOC3; CAT; HAAO; GCDH; CYP3A43; CYP2D6; ECHS1; CYP4F12; UBE3A; CYP2B6; ACAT1; ACAT2; ALDH1A2; TDO2; CYP2C8; WARS; TPH1; ALDH9A1; ALDH7A1; ALDH1B1; CYP3A7; CYP3A5; EHHADH; ACMSD; CYP2C9; HADH; CYP19A1; ALDH2; MAOB; MAOA; CYP2C19; CYP2C18	3028; 501; 2639; 4129; 1892; 1573; 23498; 3033; 6999; 847; 8564; 3620; 1557; 4128; 1562; 219; 1577; 66002; 1559; 223; 11185; 7337; 1551; 39; 1555; 64816; 8854; 7453; 1588; 1565; 38; 8639; 1558; 217; 7166; 1962; 130013	69	66
6.28272320276e-07	7.15837774914e-05	Glycine Serine metabolism	INOH	None	HSD17B12; AOC3; GAMT; GNMT; AGXT2; DMGDH; PIPOX; BHMT; MAOB; GLDC; DAO; GARS; ALAS1; GOT2; GOT1; AKR1B10; PHGDH; SHMT2; SHMT1; PEMT; PSPH; PISD; SDS; AGXT; PSAT1; CBS; MAOA	2805; 2593; 6470; 211; 51144; 8639; 1610; 875; 4128; 5723; 26227; 29968; 64902; 635; 29958; 10993; 2617; 23761; 2731; 2806; 189; 6472; 51268; 27232; 4129; 10400; 57016	43	43
7.69894546141e-07	8.50616822797e-05	Propanoate metabolism	EHMN	Propanoate metabolism	MLYCD; MUT; HADHB; EHHADH; PCCA; ALDH2; ACADM; ECHS1; ALDH6A1; ACADSB; ALDH7A1; ALDH1B1; DBI; ACADL; HIBCH	26275; 501; 33; 219; 3032; 5095; 4594; 217; 1892; 36; 1962; 23417; 1622; 34; 4329	18	18
8.81495525775e-07	9.45274319699e-05	Fatty acid, triacylglycerol, and ketone body metabolism	Reactome	R-HSA-535734	HSD17B12; MUT; ACADS; ACSL6; PRKAG2; PRKAA2; FABP1; GPD1; ACOT7; AACS; ACACA; ACAD10; ACAD11; ACADL; ACADM; NCOR1; CPT2; CREBBP; THEM5; THEM4; LPIN2; ACAT1; HADHB; ACOT2; ACSM3; DGAT2; ACAA2; PCTP; LPCAT1; ACOT11; ACOT12; BDH1; THRSP; ACBD6; CBR4; HMGCS2; PCCA; PRKAB2; HMGCL; ACSF2; HMGCLL1; RXRA; SCD5; SLC25A20; TGS1; MOGAT2; ACOT9; NCOA6; BDH2; PNPLA4; ACOT1; DBI; HADH; HSD17B3; ACSL1; GPD2; ACSL4; ELOVL6; ECHS1; OXCT1; AGPAT2; AGPAT1; ELOVL1; MMAA; ACLY; OLAH; PPARA; MOGAT1	80724; 3155; 9663; 84649; 3158; 641371; 23597; 58488; 79071; 10555; 96764; 80168; 10449; 26027; 23054; 166785; 3033; 56898; 5563; 79888; 9611; 35; 622; 2819; 2182; 4594; 11332; 51422; 5565; 51144; 80221; 38; 65985; 1376; 5465; 3293; 84129; 2168; 284486; 3032; 2820; 6256; 7069; 788; 6296; 79966; 1622; 34; 47; 1892; 55301; 5019; 64834; 33; 5095; 2180; 1387; 54511; 10554; 117145; 8228; 116255; 10965; 84320; 134526; 84869; 31; 23305	153	152
1.34254996144e-06	0.000139855347412	Histidine metabolism	EHMN	Histidine metabolism	AOC3; ALDH3A1; ABAT; SLC36A1; SLC1A3; SLC38A5; SLC38A4; SLC38A3; SLC38A2; ALDH9A1; ALDH7A1; ALDH1B1; CNDP1; SLC17A8; ALDH2; MAOB; MAOA; SLC22A2; SLC22A3; SLC1A4; SLC1A7; SLC1A1; HARS2	501; 4129; 54407; 6512; 8639; 6507; 6582; 4128; 219; 246213; 223; 55089; 6505; 92745; 6581; 218; 84735; 10991; 23438; 6509; 18; 217; 206358	35	35
2.31976207156e-06	0.00019856806739	Cell cycle - Homo sapiens (human)	KEGG	path:hsa04110	MAD2L1; BUB1B; PLK1; PKMYT1; SMAD3; ATR; SMAD2; CDC6; CDC7; YWHAZ; CDC16; SKP1; CCNE2; GADD45A; GADD45B; CCNE1; GADD45G; TTK; YWHAH; PTTG1; WEE1; YWHAG; CHEK1; CDKN2B; CDKN2C; CDKN2A; BUB1; BUB3; RAD21; CDC25C; CDC25A; CCNB1; MCM6; MCM4; MCM3; MCM2; CCNA2; PRKDC; ANAPC4; ANAPC7; CCNB3; CCNB2; E2F5; E2F4; E2F3; E2F2; E2F1; CCND2; CDC20; SFN; CDK1; DBF4; CDK6; CDK7; CDC45; YWHAE; CREBBP	1029; 1030; 1031; 9232; 545; 9088; 4616; 4171; 4172; 4173; 1387; 4175; 1111; 7272; 1647; 8317; 8318; 10912; 10926; 8881; 699; 701; 5347; 51434; 29945; 5885; 898; 7465; 1869; 1870; 1871; 1874; 1875; 6500; 7531; 7532; 7533; 7534; 890; 891; 894; 85417; 9133; 9134; 4087; 4088; 983; 2810; 990; 991; 9184; 993; 995; 5591; 4085; 1021; 1022	124	124
2.39632335852e-06	0.00019856806739	3-Phosphoglycerate dehydrogenase deficiency	SMPDB	SMP00721	GAMT; GNMT; BHMT; PSPH; GLYCTK; GLDC; SDS; AGXT; ALDH2; GARS; PSAT1; ALAS1; MAOA; SARDH; DMGDH; PHGDH; CBS; SHMT2; SHMT1	4128; 217; 29958; 1757; 2731; 6472; 189; 2593; 211; 635; 27232; 132158; 26227; 29968; 5723; 10993; 6470; 2617; 875	27	27
2.39632335852e-06	0.00019856806739	Non Ketotic Hyperglycinemia	SMPDB	SMP00223	GAMT; GNMT; BHMT; PSPH; GLYCTK; GLDC; SDS; AGXT; ALDH2; GARS; PSAT1; ALAS1; MAOA; SARDH; DMGDH; PHGDH; CBS; SHMT2; SHMT1	4128; 217; 29958; 1757; 2731; 6472; 189; 2593; 211; 635; 27232; 132158; 26227; 29968; 5723; 10993; 6470; 2617; 875	27	27
2.39632335852e-06	0.00019856806739	Glycine and Serine Metabolism	SMPDB	SMP00004	GAMT; GNMT; BHMT; PSPH; GLYCTK; GLDC; SDS; AGXT; ALDH2; GARS; PSAT1; ALAS1; MAOA; SARDH; DMGDH; PHGDH; CBS; SHMT2; SHMT1	4128; 217; 29958; 1757; 2731; 6472; 189; 2593; 211; 635; 27232; 132158; 26227; 29968; 5723; 10993; 6470; 2617; 875	27	27
2.39632335852e-06	0.00019856806739	Dimethylglycine Dehydrogenase Deficiency	SMPDB	SMP00484	GAMT; GNMT; BHMT; PSPH; GLYCTK; GLDC; SDS; AGXT; ALDH2; GARS; PSAT1; ALAS1; MAOA; SARDH; DMGDH; PHGDH; CBS; SHMT2; SHMT1	4128; 217; 29958; 1757; 2731; 6472; 189; 2593; 211; 635; 27232; 132158; 26227; 29968; 5723; 10993; 6470; 2617; 875	27	27
2.39632335852e-06	0.00019856806739	Hyperglycinemia, non-ketotic	SMPDB	SMP00485	GAMT; GNMT; BHMT; PSPH; GLYCTK; GLDC; SDS; AGXT; ALDH2; GARS; PSAT1; ALAS1; MAOA; SARDH; DMGDH; PHGDH; CBS; SHMT2; SHMT1	4128; 217; 29958; 1757; 2731; 6472; 189; 2593; 211; 635; 27232; 132158; 26227; 29968; 5723; 10993; 6470; 2617; 875	27	27
2.39632335852e-06	0.00019856806739	Dimethylglycine Dehydrogenase Deficiency	SMPDB	SMP00242	GAMT; GNMT; BHMT; PSPH; GLYCTK; GLDC; SDS; AGXT; ALDH2; GARS; PSAT1; ALAS1; MAOA; SARDH; DMGDH; PHGDH; CBS; SHMT2; SHMT1	4128; 217; 29958; 1757; 2731; 6472; 189; 2593; 211; 635; 27232; 132158; 26227; 29968; 5723; 10993; 6470; 2617; 875	27	27
2.39632335852e-06	0.00019856806739	Sarcosinemia	SMPDB	SMP00244	GAMT; GNMT; BHMT; PSPH; GLYCTK; GLDC; SDS; AGXT; ALDH2; GARS; PSAT1; ALAS1; MAOA; SARDH; DMGDH; PHGDH; CBS; SHMT2; SHMT1	4128; 217; 29958; 1757; 2731; 6472; 189; 2593; 211; 635; 27232; 132158; 26227; 29968; 5723; 10993; 6470; 2617; 875	27	27
2.39632335852e-06	0.00019856806739	Dihydropyrimidine Dehydrogenase Deficiency (DHPD)	SMPDB	SMP00179	GAMT; GNMT; BHMT; PSPH; GLYCTK; GLDC; SDS; AGXT; ALDH2; GARS; PSAT1; ALAS1; MAOA; SARDH; DMGDH; PHGDH; CBS; SHMT2; SHMT1	4128; 217; 29958; 1757; 2731; 6472; 189; 2593; 211; 635; 27232; 132158; 26227; 29968; 5723; 10993; 6470; 2617; 875	27	27
2.80400631751e-06	0.000226781027099	Lysine degradation	INOH	None	AADAT; ACAT1; ALDH1A2; BBOX1; ALDH2; ECHS1; CS; ACAT2; ALDH9A1; GCDH; ALDH7A1; ALDH1B1; ACLY; EHHADH; SHMT2; SHMT1; TMLHE	501; 2639; 6470; 219; 223; 55217; 39; 51166; 6472; 1431; 47; 38; 217; 1892; 1962; 8854; 8424	23	23
2.86119781859e-06	0.000226781027099	Mono-unsaturated fatty acid beta-oxidation	EHMN	Mono-unsaturated fatty acid beta-oxidation	DBI; HADH; HSD17B10; ACOX1; ACAA2; HADHB; EHHADH; ACSL1; ACSL6; ACSL4; ECHS1; ACAA1; ACADSB; ACADL; ACADM; SLC27A2	3028; 1892; 1622; 36; 2182; 33; 3032; 3033; 2180; 51; 30; 1962; 10449; 11001; 34; 23305	21	21
3.52436460756e-06	0.000273400709769	Leukotriene metabolism	EHMN	Leukotriene metabolism	CYP2J2; HSD17B10; ACSL1; NUP133; GSTZ1; ALDH3A1; ACSL4; CYP3A7; CYP4F2; CYP4Z1; CYP3A43; CYP4X1; CYP2D6; ECHS1; HADHB; ACOT2; DHRS4; ACSL6; CYP2B6; CBR3; ACAA2; ACAA1; SLC27A2; CYP2C18; ALDH2; CYP2C8; NUP93; ALDH9A1; NUPL2; ALDH7A1; ALDH1B1; ACOT7; CYP3A5; EHHADH; SETD4; ACOT1; CYP2C9; HADH; NAA10; ACOX2; ACOX1; BAAT; NUP37; CYP4F12; DHRS4L1; NUP155; CYP19A1; NUP205; ADHFE1	8309; 728635; 641371; 137872; 223; 874; 3032; 54093; 10449; 3033; 9631; 501; 1577; 570; 219; 1565; 11332; 2182; 8260; 79023; 11097; 51; 1962; 55746; 1562; 9688; 11001; 1573; 23165; 10901; 66002; 1559; 218; 64816; 2954; 30; 217; 1892; 1558; 3028; 2180; 260293; 1551; 8529; 1588; 10965; 1555; 199974; 23305	105	103
