p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00688213255251	0.0586380068636	GO:0002698	b	5	negative regulation of immune effector process	708; 3077; 3456; 4179; 6397; 6890; 7105; 11221; 83737	TAP1; ITCH; SEC14L1; CD46; C1QBP; IFNB1; TSPAN6; HFE; DUSP10	102	102
0.00690390934732	0.0586380068636	GO:0022604	b	5	regulation of cell morphogenesis	310; 673; 708; 998; 1123; 1739; 1946; 2033; 2242; 2803; 3190; 4038; 4076; 5604; 5979; 9353; 9723; 10458; 10507; 10519; 10810; 11178; 55660; 57175; 51760	RET; CORO1B; MAP2K1; PRPF40A; CAPRIN1; SEMA4D; DLG1; WASF3; C1QBP; CIB1; GOLGA4; SLIT2; LZTS1; ANXA7; EFNA5; FES; BAIAP2; EP300; SYT17; SEMA3E; LRP4; CHN1; BRAF; HNRNPK; CDC42	443	441
0.00693217049152	0.0586380068636	GO:0009141	b	5	nucleoside triphosphate metabolic process	132; 498; 506; 1327; 4512; 4513; 4521; 4831; 7381; 9377; 10059; 10243; 11315; 51103; 54205; 56474; 26289; 4698	MT-CO1; MT-CO2; NDUFA5; COX5A; NME2; NUDT1; ATP5A1; CYCS; COX4I1; PARK7; NDUFAF1; AK5; DNM1L; ATP5B; CTPS2; UQCRB; ADK; GPHN	285	284
0.00725724902098	0.0606739772801	GO:0002221	b	5	pattern recognition receptor signaling pathway	708; 1540; 2319; 3329; 4615; 5641; 6233; 6397; 7105; 7184; 83737; 57506	MAVS; ITCH; LGMN; SEC14L1; RPS27A; C1QBP; HSPD1; CYLD; HSP90B1; FLOT2; TSPAN6; MYD88	160	160
0.00747251027018	0.0617555733823	GO:0006281	b	5	DNA repair	472; 546; 1025; 1032; 1408; 1653; 2033; 2139; 10987; 2547; 4521; 5536; 5887; 6233; 6598; 7158; 7374; 7520; 7913; 8366; 8533; 10519; 10856; 4869; 83444; 51347; 84164; 22992	HIST1H4B; RAD23B; COPS3; RPS27A; COPS5; DEK; XRCC5; XRCC6; RUVBL2; INO80B; CRY2; CIB1; KDM2A; EYA2; ATM; SMARCB1; CDKN2D; NUDT1; TP53BP1; UNG; ATRX; EP300; NPM1; TAOK3; PPP5C; ASCC2; DDX1; CDK9	517	514
0.0075156240549	0.0417534669717	GO:0016462	m	5	pyrophosphatase activity	483; 498; 506; 537; 546; 998; 1653; 1656; 1974; 2272; 2547; 3329; 4521; 168400; 4650; 5862; 5868; 5869; 5878; 6059; 6237; 6890; 7283; 7520; 7879; 9583; 10059; 10146; 10257; 10694; 10767; 10856; 10939; 55288; 55341; 23400; 23461; 9545; 124583; 64837	TAP1; FHIT; RRAS; RAB2A; AFG3L2; RHOT1; ATP5B; XRCC5; XRCC6; CCT8; RUVBL2; DDX53; ATP5A1; ATP13A2; ATP6AP1; HSPD1; ABCA5; HBS1L; RAB3D; DDX1; RAB7A; ENTPD4; RAB5A; RAB5C; RAB5B; NUDT1; ATP1B3; LSG1; ATRX; TUBG1; DDX6; CDC42; G3BP1; MYO9B; CANT1; ABCC4; DNM1L; KLC2; ABCE1; EIF4A2	808	805
0.00814038228689	0.0665106234577	GO:1900409	b	5	positive regulation of cellular response to oxidative stress	4170; 11315; 27035	NOX1; PARK7; MCL1	13	13
0.00830858222872	0.0666372654026	GO:0031532	b	5	actin cytoskeleton reorganization	27; 2242; 23607; 9723; 10458; 11132; 80115; 29085	PHPT1; SEMA3E; CD2AP; BAIAP2L2; CAPN10; FES; BAIAP2; ABL2	87	87
0.00834124323537	0.0666372654026	GO:0051403	b	5	stress-activated MAPK cascade	207; 998; 1739; 1856; 10987; 4615; 5345; 5585; 5604; 6233; 10550; 11221; 83737; 51347; 27035; 27250	DLG1; NOX1; TAOK3; ITCH; PKN1; ARL6IP5; RPS27A; COPS5; DVL2; AKT1; MAP2K1; SERPINF2; PDCD4; MYD88; DUSP10; CDC42	246	246
0.00853327206146	0.0674222265076	GO:0030855	b	5	epithelial cell differentiation	182; 207; 310; 546; 998; 1003; 1874; 2016; 125981; 2317; 2626; 3295; 3714; 3849; 4615; 4831; 5604; 7053; 7122; 7251; 8202; 373156; 79084; 29899; 81876; 54472; 56913; 57835; 27077; 6431	TSG101; TGM3; SLC4A5; KRT2; MAP2K1; B9D1; NCOA3; ACER1; C1GALT1; JAG2; MYD88; HSD17B4; CLDN5; ANXA7; RAB1B; SRSF6; ATRX; GATA4; E2F4; TOLLIP; NME2; AKT1; CDH5; EMX1; FLNB; CDC42; GPSM2; JAG1; WDR77; GSTK1	567	567
0.0087646738816	0.0684978317486	GO:0071634	b	5	regulation of transforming growth factor beta production	4179; 5345; 23607; 6376	CX3CL1; CD2AP; CD46; SERPINF2	25	25
0.00888151649578	0.0342572779123	GO:0043202	c	5	lysosomal lumen	950; 1464; 2588; 3425; 3920; 5641; 10082; 23400	CSPG4; LGMN; SCARB2; ATP13A2; GALNS; LAMP2; GPC6; IDUA	88	88
0.00936341356121	0.0723902618335	GO:0061572	b	5	actin filament bundle organization	673; 998; 5345; 7184; 7248; 9530; 10458; 80115; 57175; 22843	PPM1E; BAG4; BAIAP2L2; HSP90B1; CORO1B; BRAF; SERPINF2; BAIAP2; CDC42; TSC1	127	126
